instruction,sentiment
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: #ADA Price is 0.00002235 (-0.00000028) #BTC / 0.187662 (-0.00203) #USD. Market rank is 6. #cardano #bitcoin #blockchain",0.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: #DASH Price is 0.0474086 (-0.00009870) #BTC / 398.154 (-0.05400) #USD. Market rank is 12. #dash #bitcoin #blockchain",0.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Current price of Bitcoin is $8395.00 “Like” if thats good for you and “retweet” if thats not good for you #bitcoin #btc #bitcoinprice",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: They said the internet would make the world a better place. They was right. $crypto $BTC #bitcoin",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @WhalePanda Selling Bitcoin for BCash is actually very brave. (for different reasons)",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: So.... Bitcoin Crash is Twerking Complete!!!",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: THE MOST INNOVATIVE AND LUCRATIVE WAY TO EARN BITCOIN
JOIN BITCLUB NETWORK!!!!",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: BITCOIN is stuck at 8,400 USD and cannot move from there. Get ready for another PRICE DROP. We would expect to see it around 5,000 USD soon.",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @Cylinders_io Wonderful project!
#CCA #ICO #Crowdsale #Bitcoin #Blockchain #Token #ETH #Ethereum #TokenSale",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: SIdeways movements. I have no large position. I just hope Bitcoin does not crash.",0.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @siosism @rogerkver bitcoin private is real bitcoin cash",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @klr_reno if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @CryptoJuan36 @jonny5crypto To get more bitcoin",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @castillo19460 if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @CatsofVelvet if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @Bryana42535010 if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @DeplorableLilly if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @66fiveandahalf if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @rogerkver @Falkvinge I’m not a super big Bitcoin Cash fan, but seeing all these hateful responses actually makes me want to buy more of it.",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @alexiou88888888 if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @Ingrid1Ser if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: The Guardian economist has the right to analyze one bitcoin exchange often",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @caylynmira if you interested in binary option trade and bitcoin mining, contact me for more info fs302399@gmail.com",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
